9.987143144649871518e-01 5.069238683205749135e-02
9.984384762985699657e-01 5.126012298239213810e-02
9.976224294248888791e-01 5.274092983464560153e-02
9.962870018363852997e-01 5.473975095098096433e-02
9.944470334410328016e-01 5.698773460424753912e-02
9.921103324230842180e-01 5.936514663052797069e-02
9.892802437027043982e-01 6.184959219092267535e-02
9.859571453235720373e-01 6.448418312592260615e-02
9.821403253115078558e-01 6.734644014145851898e-02
9.778352605395280728e-01 7.040018525789117076e-02
9.730482137017597566e-01 7.360198934181423625e-02
9.677915807881748433e-01 7.679817063812059696e-02
9.620874564680055308e-01 7.965102405953319864e-02
9.559584309743115460e-01 8.182601510146374213e-02
9.494126087610195164e-01 8.327752777010928587e-02
9.424372550394237713e-01 8.438461942008874950e-02
9.350185862358498801e-01 8.555288905991091652e-02
9.271522162270295908e-01 8.701102282600406412e-02
9.188501911563408120e-01 8.867454941911646904e-02
9.101264781115563363e-01 9.042703115799774483e-02
9.009938849389198534e-01 9.218309981180146384e-02
8.914620611583716769e-01 9.393136890189536514e-02
8.815402253396688037e-01 9.567129392248845121e-02
8.712381600849216090e-01 9.740180039932808120e-02
8.605660802822518995e-01 9.912035205987376751e-02
8.495346372937896406e-01 1.008240441002699050e-01
8.381547904262368620e-01 1.025074322377088065e-01
8.264386937415275636e-01 1.041532918252570938e-01
8.143987940164354455e-01 1.057409829411354585e-01
8.020477738752417318e-01 1.072534497947681964e-01
7.893973906264368789e-01 1.086977457254495599e-01
7.764592025744482262e-01 1.100907237970127767e-01
7.632452062250378866e-01 1.114464829176781968e-01
7.497689949742329940e-01 1.127523641593716069e-01
7.360452285964528274e-01 1.139805784297541619e-01
7.220886866696460960e-01 1.151045037630953061e-01
7.079135365996370721e-01 1.161178095557774820e-01
6.935330876264843569e-01 1.170298965168852234e-01
6.789611019833540206e-01 1.178506472198500576e-01
6.642111982904906897e-01 1.185927735937091360e-01
6.492970830820680161e-01 1.192719588165915973e-01
6.342327728544261412e-01 1.199036583886879531e-01
6.190331188535179718e-01 1.204857062114616378e-01
6.037145046240341983e-01 1.209904508985008842e-01
5.882935303640288716e-01 1.213883242959513803e-01
5.727864075117129472e-01 1.216597690098183138e-01
5.572083925121055215e-01 1.218052182155974217e-01
5.415747406555748711e-01 1.218274794841492648e-01
5.259005341779126042e-01 1.217315939668945080e-01
5.102007760366280564e-01 1.215288679794582494e-01
4.944902350322102347e-01 1.212316936374647214e-01
4.787841352098673453e-01 1.208476094049711624e-01
4.630985671870381792e-01 1.203647293818864011e-01
4.474498979139893695e-01 1.197663114121522848e-01
4.318542206426315144e-01 1.190392418873339742e-01
4.163266274181957605e-01 1.181913082249615998e-01
4.008816830199080083e-01 1.172377462668197923e-01
3.855340313828370391e-01 1.161916444374056223e-01
3.702990876878077819e-01 1.150479569696196830e-01
3.551926980588900329e-01 1.137925599775510416e-01
3.402304807259854402e-01 1.124122919924785552e-01
3.254272831250740738e-01 1.109074135990681664e-01
3.107972730697907138e-01 1.092874595985898617e-01
2.963544929728643695e-01 1.075620837746579794e-01
2.821128626837855480e-01 1.057398271145761764e-01
2.680861170646122171e-01 1.038281719162496980e-01
2.542878924838246069e-01 1.018341893164661782e-01
2.407321597231710519e-01 9.975130715703953155e-02
2.274336915971418016e-01 9.755538834344998356e-02
2.144069840666996685e-01 9.522128324322742809e-02
2.016652941048441283e-01 9.274296095501567694e-02
1.892199184270717538e-01 9.014830728085639067e-02
1.770816816038776331e-01 8.746863091839918170e-02
1.652612376985490295e-01 8.473272075432661254e-02
1.537692364435701842e-01 8.196327799321163898e-02
1.426160485713179604e-01 7.918203359371353556e-02
1.318120825921794970e-01 7.640350725883063299e-02
1.213686524272341166e-01 7.361761990394341537e-02
1.112970015807507873e-01 7.080891879931301702e-02
1.016079596648315347e-01 6.796231578008549157e-02
9.231188488097413769e-02 6.506510226784438522e-02
8.341870261413476817e-02 6.210516008265606902e-02
7.493789163144132237e-02 5.907182125243611026e-02
6.687794400504758208e-02 5.596547950303364105e-02
5.924672818553194248e-02 5.279102505499901066e-02
5.205165135868241449e-02 4.955398459638398617e-02
4.529926469827840613e-02 4.626829836426926690e-02
3.899545724484639736e-02 4.295250045266496564e-02
3.314575455791878011e-02 3.962368794884896239e-02
2.775602019138516743e-02 3.628318642283141077e-02
2.283228146228194130e-02 3.292042347394758678e-02
1.838015755330168685e-02 2.952379174983573926e-02
1.440428908009640935e-02 2.609166684942589368e-02
1.090845532279559500e-02 2.263039165516833942e-02
7.896167508260696494e-03 1.914211011022494413e-02
5.369883590236029965e-03 1.564042093152899493e-02
3.329618835060530174e-03 1.217759494345766955e-02
1.772044096357942855e-03 8.862312829038978754e-03
6.959107611307344989e-04 5.752732922539456270e-03
1.044525061645663921e-04 2.809131750681750136e-03
0.000000000000000000e+00 0.000000000000000000e+00
2.947685930627231654e-04 -9.403740851324712824e-04
1.070024050939826724e-03 -1.617847180578637278e-03
2.329463367231125216e-03 -2.119663751074004135e-03
4.077914088569298788e-03 -2.564918239070276829e-03
6.316471291964895554e-03 -3.008744094870714411e-03
9.041433526503901003e-03 -3.421308930964895093e-03
1.224890565148270549e-02 -3.778444360470069319e-03
1.593518640922275686e-02 -4.069254190650587778e-03
2.009650370103505460e-02 -4.290742807336522455e-03
2.472857490570084388e-02 -4.439336535831629391e-03
2.982669425780502814e-02 -4.512127429250710822e-03
3.538573344343828864e-02 -4.507178969670855469e-03
4.140009791797173017e-02 -4.422445007118920579e-03
4.786380518101718273e-02 -4.256907691257295206e-03
5.477048527448136889e-02 -4.011028220178655505e-03
6.211333582500856709e-02 -3.685346692592561795e-03
6.988524524624402379e-02 -3.282762396514587056e-03
