9.995924990850544312e-01 -2.854532839005098285e-02
9.993558182685726710e-01 -2.819083059781841635e-02
9.986384931302961787e-01 -2.738862463603955119e-02
9.974285305137218227e-01 -2.658582848956069292e-02
9.957195522650310604e-01 -2.604755199971408447e-02
9.935117232567480805e-01 -2.582857574106657908e-02
9.908099945402047970e-01 -2.583278374242543515e-02
9.876231772153450938e-01 -2.584141832834600458e-02
9.839630702029940057e-01 -2.555406389914212373e-02
9.798327661344448103e-01 -2.498979581071769304e-02
9.752302224517696017e-01 -2.436212855978985362e-02
9.701578014146371443e-01 -2.374912257613569916e-02
9.646213173977918887e-01 -2.312048148854924795e-02
9.586270726403233189e-01 -2.245179379601182357e-02
9.521810628338950311e-01 -2.173564680154680545e-02
9.452894604068924345e-01 -2.098349573032983612e-02
9.379587084803294728e-01 -2.020775711735024044e-02
9.301965826655896885e-01 -1.938880320392329451e-02
9.220130276912797962e-01 -1.844984131692375615e-02
9.134184399529360343e-01 -1.730870275772110681e-02
9.044212919595577826e-01 -1.596520548447779436e-02
8.950250478906579543e-01 -1.461542844851344315e-02
8.852324803687481314e-01 -1.348384349769052477e-02
8.750495642815410147e-01 -1.270157906411655338e-02
8.644914365926880118e-01 -1.209145694276316310e-02
8.535754625672025142e-01 -1.141288532221850296e-02
8.423177831647340463e-01 -1.047440907787349461e-02
8.307286322327082084e-01 -9.312307352479023970e-03
8.188164727870631543e-01 -8.029045948575180489e-03
8.065904933275391819e-01 -6.716302363343533595e-03
7.940622213690223807e-01 -5.394287451311483191e-03
7.812443145023808544e-01 -4.054079725543550082e-03
7.681497041124168978e-01 -2.687610408175658203e-03
7.547913079973328498e-01 -1.295638773296573691e-03
7.411821992335578813e-01 1.160730452784606258e-04
7.273356322854692690e-01 1.541850497200535075e-03
7.132653470597482004e-01 2.978401627643163449e-03
6.989850776078876393e-01 4.424317516456580286e-03
6.845090357682080962e-01 5.878215677761458070e-03
6.698514524458325514e-01 7.339381353979158341e-03
6.550268165093586781e-01 8.807780730716250825e-03
6.400499138015818268e-01 1.028333904347842644e-02
6.249354066863155310e-01 1.176374563996040838e-02
6.096981028340964226e-01 1.324342589763628265e-02
5.943529212021456676e-01 1.471652606027707734e-02
5.789148429385371220e-01 1.617519401378974403e-02
5.633987953134814708e-01 1.760760290548511395e-02
5.478198111529878345e-01 1.900144602070502273e-02
5.321929216769983872e-01 2.034644854085624829e-02
5.165335582397128089e-01 2.163799511737113379e-02
5.008570019240624616e-01 2.287247246204297466e-02
4.851788432184510058e-01 2.404979371846513447e-02
4.695149584401483445e-01 2.518405724737383250e-02
4.538813548551866583e-01 2.629290290162061144e-02
4.382937689316774854e-01 2.738761990317971004e-02
4.227669527747192624e-01 2.844293929116296221e-02
4.073151372764537981e-01 2.942056052019855622e-02
3.919526757482215684e-01 3.028751396790025502e-02
3.766950582343984721e-01 3.105585598168711034e-02
3.615583888366876164e-01 3.176018983549994817e-02
3.465585201633593071e-01 3.243257628546465654e-02
3.317102197462995505e-01 3.307021128600686616e-02
3.170273577506257379e-01 3.364617529732966128e-02
3.025236966313398224e-01 3.413395311749689576e-02
2.882133497686930612e-01 3.452558243006130512e-02
2.741106936708043729e-01 3.483066728618589014e-02
2.602300021514068473e-01 3.505939176702776994e-02
2.465850661414884237e-01 3.521755891810242345e-02
2.331894254291438928e-01 3.530530943685225576e-02
2.200562795237398783e-01 3.532235261850626834e-02
2.071984134072623884e-01 3.526327826702994883e-02
1.946281149198341720e-01 3.511361968879581769e-02
1.823573477063128445e-01 3.485799795922128741e-02
1.703980592006301698e-01 3.449090683403595314e-02
1.587625760468547864e-01 3.403108151297493111e-02
1.474630011151153997e-01 3.350090552410805306e-02
1.365109368840176640e-01 3.291672423440979156e-02
1.259170508554390278e-01 3.227414858183077356e-02
1.156915397526189493e-01 3.156431039587114656e-02
1.058442437471539960e-01 3.077968929293138992e-02
9.638484524927799779e-02 2.991950786762868908e-02
8.732268131141134038e-02 2.898498954241169809e-02
7.866673083273723055e-02 2.797786646855971240e-02
7.042565784194786127e-02 2.690372222766308774e-02
6.260777621917218427e-02 2.576971249280575818e-02
5.522092952098063556e-02 2.458153125449768703e-02
4.827215237205963183e-02 2.333155355753542201e-02
4.176783376098605616e-02 2.200455374147932894e-02
3.571395093589952580e-02 2.058615694430972892e-02
3.011652049556319891e-02 1.907954881803677893e-02
2.498148227607015215e-02 1.750062646569613273e-02
2.031428543083708613e-02 1.586422170429310427e-02
1.611941577753784119e-02 1.416794132916003590e-02
1.240042509571358080e-02 1.239267101029931095e-02
9.160280399734092860e-03 1.051565435106410588e-02
6.402184930457141022e-03 8.538915869282640014e-03
4.130136592877036057e-03 6.509093538972796598e-03
2.348874021112108950e-03 4.515599049550221046e-03
1.063973115157155038e-03 2.694092101728373483e-03
2.799820447652136344e-04 1.161245893436202393e-03
0.000000000000000000e+00 0.000000000000000000e+00
1.871200189643176760e-04 -2.090571117461132236e-03
8.664286037953718069e-04 -4.223467545666809327e-03
2.036730552989919965e-03 -6.414955509495701667e-03
3.696230987692829869e-03 -8.685294219560145759e-03
5.844257696467035357e-03 -1.099842735238998163e-02
8.480093300381545338e-03 -1.330295138353302514e-02
1.160131279524140475e-02 -1.559042487718724328e-02
1.520461565834860078e-02 -1.786627894004480521e-02
1.928635934376039460e-02 -2.013141275524367099e-02
2.384252283588239596e-02 -2.238314357250726847e-02
2.886872463800999392e-02 -2.461542510401160469e-02
3.436019359005588331e-02 -2.681934738186349948e-02
4.031171578355419172e-02 -2.898538717407488779e-02
4.671740340377995848e-02 -3.111222040844379907e-02
5.357057905506839440e-02 -3.320998979741522639e-02
6.086411982980619029e-02 -3.528916985655469046e-02
6.859080957962285230e-02 -3.734849217735916604e-02
7.674359444034344058e-02 -3.936599751810661990e-02
8.531505499897430733e-02 -4.131751934647873853e-02
9.429713968658064160e-02 -4.318719429585964747e-02
1.036808012791503031e-01 -4.497914709769401664e-02
1.134565393878251283e-01 -4.670032084511755582e-02
1.236145575261035773e-01 -4.835393282427585121e-02
1.341450536655560133e-01 -4.993112696458856803e-02
1.450379037286789741e-01 -5.142049120704696163e-02
1.562825504285536848e-01 -5.281377701233651301e-02
1.678676679673006544e-01 -5.411764101746916605e-02
1.797814801137414265e-01 -5.534302859712695449e-02
1.920119380975551793e-01 -5.649894444417462303e-02
2.045470402818015676e-01 -5.758178038046596336e-02
2.173746344009761244e-01 -5.858276254762178475e-02
2.304822271913699594e-01 -5.949461771894298118e-02
2.438566582525712179e-01 -6.032508199811446870e-02
2.574842572616126146e-01 -6.109035150220951116e-02
2.713510768498698100e-01 -6.180483947213036983e-02
2.854438781609983100e-01 -6.245501655458993856e-02
2.997496827442698852e-01 -6.300570616347181407e-02
3.142553756830444578e-01 -6.342233428472460188e-02
3.289467586979630820e-01 -6.369991157562382433e-02
3.438085621813374848e-01 -6.386469989462362218e-02
3.588253601736314247e-01 -6.394426008519522864e-02
3.739817862923532354e-01 -6.395675848841328448e-02
3.892627723926329608e-01 -6.390678573569839871e-02
4.046531003176821462e-01 -6.379792132437359098e-02
4.201373277727383226e-01 -6.364054951896262746e-02
4.356994752902367818e-01 -6.345864499079879872e-02
4.513234881916535213e-01 -6.327777204701855174e-02
4.669936954874631674e-01 -6.310483897017687971e-02
4.826959793332149529e-01 -6.289445446177821530e-02
4.984163921193399682e-01 -6.259213388819903634e-02
5.141406861354337332e-01 -6.215494550057139300e-02
5.298531745556364081e-01 -6.158617596117654108e-02
