9.999190726960914821e-01 1.272195183880630784e-02
9.996686961806201532e-01 1.300906410709737684e-02
9.989188639936917857e-01 1.378248668518020081e-02
9.976723575008517031e-01 1.488451735433565792e-02
9.959317787099273289e-01 1.620434729318416534e-02
9.936995560513155468e-01 1.768697715489247688e-02
9.909781465315035121e-01 1.931264300398368230e-02
9.877700864120301238e-01 2.108346271066171423e-02
9.840786790944758833e-01 2.299279551427054272e-02
9.799096985954099948e-01 2.487261169897281993e-02
9.752688805465845601e-01 2.659069478079860785e-02
9.701604280643288947e-01 2.817744744247050945e-02
9.645882452687511988e-01 2.971488393549849907e-02
9.585573615235962741e-01 3.124811368052124103e-02
9.520733111166821416e-01 3.279661565402941514e-02
9.451425715466277300e-01 3.436195658632849870e-02
9.377719350754958327e-01 3.594438935695674908e-02
9.299686139721566880e-01 3.754395144422852798e-02
9.217403604554845753e-01 3.916040802094283152e-02
9.130952262266880393e-01 4.079341141280464628e-02
9.040416837220665025e-01 4.244234138098308684e-02
8.945888082958870502e-01 4.410604134900387302e-02
8.847457957842019827e-01 4.578325548903457859e-02
8.745223817746363704e-01 4.747247124588848538e-02
8.639286669080770142e-01 4.917159474351887050e-02
8.529751714166328158e-01 5.087834925993778984e-02
8.416725971466242351e-01 5.259023930862857105e-02
8.300322543607723258e-01 5.430380077924111537e-02
8.180655760629188533e-01 5.601529278623450930e-02
8.057844112721826990e-01 5.772107276521885877e-02
7.932008940867526503e-01 5.941851743035995309e-02
7.803274517152645195e-01 6.110539152550373970e-02
7.671768113553801838e-01 6.277930718222254902e-02
7.537619531113294302e-01 6.443673932279557481e-02
7.400961635991396559e-01 6.607349758104359705e-02
7.261929085335872003e-01 6.768537034236714323e-02
7.120660699549127282e-01 6.926821993849209547e-02
6.977294690381716791e-01 7.081800739780738652e-02
6.831974045011385277e-01 7.233064135749146806e-02
6.684841755024192311e-01 7.380199568903937635e-02
6.536043204660800798e-01 7.522787937698956207e-02
6.385726762899618381e-01 7.660406780205844535e-02
6.234040217629815972e-01 7.792621841569201402e-02
6.081133766979129884e-01 7.918978541912657931e-02
5.927158804275296511e-01 8.039019935143358608e-02
5.772267890167568360e-01 8.152308620806285322e-02
5.616614130135215710e-01 8.258447488785157498e-02
5.460351816915089973e-01 8.357043315572784681e-02
5.303634652391486792e-01 8.447698742450814036e-02
5.146618740581475615e-01 8.530002465790542665e-02
4.989458398891680746e-01 8.603541864637231917e-02
4.832310000131659899e-01 8.667928627013671283e-02
4.675328594672548133e-01 8.722876813986016331e-02
4.518669498852422861e-01 8.768125701330314881e-02
4.362487132451031147e-01 8.803416465874298880e-02
4.206936498264295943e-01 8.828500554502273501e-02
4.052171103777889583e-01 8.843133416790772972e-02
3.898344150505329564e-01 8.847076720739265043e-02
3.745607281047543813e-01 8.840146114778646425e-02
3.594111805533149462e-01 8.822184304643727881e-02
3.444007242084393683e-01 8.793036921655748850e-02
3.295442164041890165e-01 8.752589398549122379e-02
3.148563023607454103e-01 8.700754524906127718e-02
3.003515077438779213e-01 8.637447735787620595e-02
2.860441720226015172e-01 8.562642364005433604e-02
2.719483892639680822e-01 8.476366490370931817e-02
2.580781341336865764e-01 8.378649626260568917e-02
2.444470230015462486e-01 8.269526306295960083e-02
